"seqnames","start","end","width","strand"
"chr12","57484187","57510196","26010","-"
"chr12","57484187","57510196","26010","-"
"chr12","57417301","57448901","31601","-"
"chr12","57444426","57477574","33149","-"
"chr12","57632238","57649976","17739","-"
"chr12","57632238","57649976","17739","-"
"chr12","57605578","57625232","19655","+"
"chr12","57618828","57633718","14891","+"
"chr12","57619143","57633718","14576","+"
"chr12","57632238","57649976","17739","-"
"chr12","57618356","57633718","15363","+"
"chr12","57619111","57633718","14608","+"
"chr12","57618356","57633718","15363","+"
"chr12","57618356","57633718","15363","+"
"chr12","57618828","57633718","14891","+"
"chr12","57619111","57633718","14608","+"
"chr12","57619149","57633718","14570","+"
"chr12","57623686","57639475","15790","-"
"chr12","57583287","57593359","10073","+"
"chr12","57632238","57649976","17739","-"
"chr12","57844096","57856791","12696","+"
"chr12","57848918","57871047","22130","+"
"chr12","57905371","57919300","13930","-"
"chr12","57905371","57919300","13930","-"
"chr12","57905371","57919300","13930","-"
"chr12","57876736","57915438","38703","+"
"chr12","57905371","57919300","13930","-"
"chr12","57848934","57871047","22114","+"
"chr12","57911659","57928931","17273","+"
"chr12","57905371","57919300","13930","-"
"chr12","57823468","57850845","27378","+"
"chr12","57861038","57878633","17596","-"
"chr12","57861038","57876728","15691","-"
"chr12","57905371","57919300","13930","-"
"chr12","57848934","57871047","22114","+"
"chr12","57901471","57911533","10063","+"
"chr12","57861038","57878424","17387","-"
"chr12","58008693","58024934","16242","+"
"chr12","57979942","58002211","22270","+"
"chr12","58000218","58016028","15811","+"
"chr12","57979942","58002211","22270","+"
"chr12","57993405","58008587","15183","+"
"chr12","58000218","58016028","15811","+"
"chr12","58014678","58032022","17345","-"
"chr12","57998963","58016028","17066","+"
"chr12","57993405","58008587","15183","+"
"chr12","57993405","58008587","15183","+"
"chr12","57979942","58002211","22270","+"
"chr12","57979942","58002211","22270","+"
"chr12","57938847","57983554","44708","+"
"chr12","58014678","58031464","16787","-"
"chr12","58018114","58032022","13909","-"
"chr12","58113076","58140944","27869","-"
"chr12","58157351","58170914","13564","-"
"chr12","58171528","58196370","24843","+"
"chr12","58161383","58181324","19942","+"
"chr12","58133784","58147026","13243","+"
"chr12","58082738","58120340","37603","+"
"chr12","58082738","58120340","37603","+"
"chr12","58171528","58196370","24843","+"
"chr12","58157351","58170914","13564","-"
"chr12","58082738","58120340","37603","+"
"chr12","58082738","58120340","37603","+"
"chr12","58151117","58165976","14860","-"
"chr12","58136510","58151230","14721","-"
"chr12","58115023","58127139","12117","+"
"chr12","58082738","58120340","37603","+"
"chr12","58143881","58159193","15313","+"
"chr12","58082738","58120340","37603","+"
"chr12","58171528","58196370","24843","+"
"chr12","58161383","58181324","19942","+"
"chr12","58137401","58147465","10065","-"
"chr12","58082738","58120340","37603","+"
"chr12","58082738","58120340","37603","+"
"chr12","58113076","58137029","23954","-"
"chr12","58208710","58245747","37038","-"
"chr12","58213392","58223475","10084","-"
"chr12","58330445","58356052","25608","+"
"chr12","59260937","59319319","58383","-"
"chr12","59260937","59318327","57391","-"
"chr12","62649140","62659235","10096","+"
"chr12","62649121","62735474","86354","+"
"chr12","62990531","63002214","11684","-"
"chr12","62992466","63002549","10084","+"
"chr12","63531539","63551590","20052","-"
"chr12","64168583","64208338","39756","+"
"chr12","64168906","64208338","39433","+"
"chr12","64581419","64621076","39658","-"
"chr12","64793153","64847463","54311","+"
"chr12","65011289","65021385","10097","+"
"chr12","65011289","65021385","10097","-"
"chr12","65272554","65376302","103749","+"
"chr12","65439404","65520346","80943","-"
"chr12","65558351","65647141","88791","+"
"chr12","65558351","65647141","88791","+"
"chr12","66213240","66314307","101068","+"
"chr12","66412400","66422506","10107","-"
"chr12","66525716","66568852","43137","-"
"chr12","66525716","66568852","43137","-"
"chr12","66525716","66568852","43137","-"
"chr12","66511849","66529533","17685","-"
"chr12","66525716","66568852","43137","-"
"chr12","66639862","66649937","10076","+"
"chr12","67658061","67713388","55328","+"
"chr12","67908862","67965911","57050","+"
"chr12","68037512","68061444","23933","+"
"chr12","68037512","68061444","23933","+"
"chr12","68097827","68128255","30429","-"
"chr12","68378225","68420107","41883","+"
"chr12","68378225","68420107","41883","+"
"chr12","68590129","68624571","34443","-"
"chr12","68637025","68652281","15257","-"
"chr12","68683346","68731161","47816","-"
"chr12","68713785","68731161","17377","-"
"chr12","68713785","68731161","17377","-"
"chr12","68683346","68731161","47816","-"
"chr12","68999619","69059385","59767","+"
"chr12","69016014","69026155","10142","-"
"chr12","68999619","69059385","59767","+"
"chr12","68999619","69059385","59767","+"
"chr12","68999619","69059385","59767","+"
"chr12","68999619","69059385","59767","+"
"chr12","68999619","69059385","59767","+"
"chr12","69134936","69164853","29918","+"
"chr12","69075731","69141473","65743","+"
"chr12","69193217","69204274","11058","-"
"chr12","69239956","69331979","92024","-"
"chr12","69239956","69331979","92024","-"
"chr12","69661937","69671998","10062","-"
"chr12","69628317","69673138","44822","+"
"chr12","69748532","69789576","41045","+"
"chr12","69737134","69753013","15880","+"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","69973503","69983602","10100","+"
"chr12","69973502","69983603","10102","-"
"chr12","69859129","69978571","119443","+"
"chr12","69859129","69978571","119443","+"
"chr12","70042389","70098196","55808","-"
"chr12","70042389","70088057","45669","-"
"chr12","69997345","70009942","12598","-"
"chr12","70042389","70098196","55808","-"
"chr12","70072021","70098196","26176","-"
"chr12","70072021","70098196","26176","-"
"chr12","70032288","70098196","65909","-"
"chr12","70072021","70088057","16037","-"
"chr12","70127466","70221984","94519","+"
"chr12","70128170","70221984","93815","+"
"chr12","70127466","70221984","94519","+"
"chr12","70128170","70221984","93815","+"
"chr12","70127466","70221984","94519","+"
"chr12","70128170","70221984","93815","+"
"chr12","70167732","70221984","54253","+"
"chr12","70167732","70221984","54253","+"
"chr12","70905632","71008624","102993","-"
"chr12","70905632","71008624","102993","-"
"chr12","70905632","71036220","130589","-"
"chr12","70905632","71008624","102993","-"
"chr12","71513877","71556779","42903","-"
"chr12","71998379","72062749","64371","-"
"chr12","72052677","72079428","26752","+"
"chr12","72143658","72186150","42493","+"
"chr12","72228487","72325629","97143","+"
"chr12","72228487","72325629","97143","+"
"chr12","72237074","72249763","12690","-"
"chr12","72228487","72325629","97143","+"
"chr12","72228487","72325629","97143","+"
"chr12","72642287","72672289","30003","-"
"chr12","72651327","72672289","20963","-"
"chr12","73547970","73607097","59128","+"
"chr12","74926551","74940232","13682","+"
"chr12","75664759","75728836","64078","-"
"chr12","75664759","75728836","64078","-"
"chr12","75779850","75831177","51328","+"
"chr12","75779850","75822820","42971","+"
"chr12","75779850","75831177","51328","+"
"chr12","75886419","75910418","24000","-"
"chr12","76414227","76430556","16330","-"
"chr12","76433672","76483738","50067","-"
"chr12","76433672","76483738","50067","-"
"chr12","76733266","76747222","13957","-"
"chr12","77247496","77277799","30304","-"
"chr12","77410026","77464360","54335","-"
"chr12","79808037","79818101","10065","+"
"chr12","79845651","79857440","11790","+"
"chr12","79980745","80089790","109046","-"
"chr12","81105708","81118447","12740","+"
"chr12","81096408","81108256","11849","+"
"chr12","81221312","81231408","10097","-"
"chr12","81324515","81334612","10098","-"
"chr12","81547167","81557240","10074","+"
"chr12","82342498","82391912","49415","+"
"chr12","82741083","82757584","16502","-"
"chr12","82741083","82757199","16117","-"
"chr12","85248267","85311608","63342","-"
"chr12","85269629","85311608","41980","-"
"chr12","85248267","85311608","63342","-"
"chr12","85403094","85435055","31962","-"
"chr12","85669036","85700561","31526","+"
"chr12","86193331","86235318","41988","-"
"chr12","86263073","86281770","18698","+"
"chr12","86941652","86951729","10078","-"
"chr12","88171663","88183488","11826","-"
"chr12","88368816","88428176","59361","-"
"chr12","88424268","88448937","24670","+"
"chr12","88531073","88598664","67592","+"
"chr12","88881570","88979250","97681","-"
"chr12","88881570","88979250","97681","-"
"chr12","89399903","89418469","18567","-"
"chr12","89736602","89751636","15035","-"
"chr12","89736602","89751636","15035","-"
"chr12","90097732","90110729","12998","+"
"chr12","91340992","91353953","12962","-"
"chr12","91306800","91347446","40647","+"
"chr12","91439271","91457131","17861","-"
"chr12","91352456","91403803","51348","-"
"chr12","91534035","91581806","47772","-"
"chr12","91534035","91578359","44325","-"
"chr12","91534035","91577329","43295","-"
"chr12","91534035","91577329","43295","-"
"chr12","91492232","91510542","18311","-"
"chr12","91534035","91577329","43295","-"
"chr12","91534035","91577329","43295","-"
"chr12","92810307","92829778","19472","+"
"chr12","92810307","92829778","19472","+"
"chr12","92808870","92826924","18055","-"
"chr12","92812735","92829730","16996","+"
"chr12","93091619","93107325","15707","+"
"chr12","93091619","93107325","15707","+"
"chr12","93125265","93170868","45604","+"
"chr12","93797088","93841026","43939","-"
"chr12","93766701","93802024","35324","+"
"chr12","93766701","93802024","35324","+"
"chr12","93766746","93801052","34307","+"
"chr12","93766702","93801045","34344","+"
"chr12","93856266","93902548","46283","+"
"chr12","93856266","93902548","46283","+"
"chr12","93954404","93970174","15771","-"
"chr12","93856266","93902548","46283","+"
"chr12","93856266","93902548","46283","+"
"chr12","93959757","93975521","15765","+"
"chr12","93961302","93975521","14220","+"
"chr12","93958598","93975521","16924","+"
"chr12","93856266","93902548","46283","+"
"chr12","93959175","93975521","16347","+"
"chr12","93960457","93975521","15065","+"
"chr12","93960457","93975521","15065","+"
"chr12","94651297","94706451","55155","+"
"chr12","94848779","94861344","12566","+"
"chr12","94950565","94960635","10071","+"
"chr12","94960007","94970128","10122","-"
"chr12","95223230","95233804","10575","+"
"chr12","95223174","95233289","10116","+"
"chr12","95360104","95402489","42386","-"
"chr12","95360104","95402489","42386","-"
"chr12","95419185","95472404","53220","-"
"chr12","95419185","95472404","53220","-"
"chr12","95697196","95707289","10094","+"
"chr12","95698699","95708760","10062","+"
"chr12","95862822","95914613","51792","+"
"chr12","95905336","95947620","42285","-"
"chr12","95905336","95947048","41713","-"
"chr12","96038031","96072770","34740","+"
"chr12","96255826","96341428","85603","-"
"chr12","96247709","96265238","17530","+"
"chr12","96389531","96434439","44909","-"
"chr12","96361440","96395143","33704","-"
"chr12","96361440","96395143","33704","-"
"chr12","96361440","96395143","33704","-"
"chr12","96389531","96442298","52768","-"
"chr12","96389531","96442298","52768","-"
"chr12","97296001","97352469","56469","+"
"chr12","97296001","97352469","56469","+"
"chr12","97296001","97352469","56469","+"
"chr12","97296244","97352469","56226","+"
"chr12","97880687","97890756","10070","+"
"chr12","97952590","97962689","10100","+"
"chr12","98102190","98152376","50187","-"
"chr12","98118826","98155295","36470","-"
"chr12","98384161","98394226","10066","-"
"chr12","98874322","98902633","28312","-"
"chr12","98904351","98934412","30062","+"
"chr12","98842619","98855923","13305","-"
"chr12","98901751","98915004","13254","-"
"chr12","98904351","98949157","44807","+"
"chr12","98904351","98949157","44807","+"
"chr12","98982403","99000778","18376","+"
"chr12","98988413","98998662","10250","+"
"chr12","98982403","99000778","18376","+"
"chr12","98982403","99000778","18376","+"
"chr12","99002182","99043829","41648","-"
"chr12","99002182","99043829","41648","-"
"chr12","99013030","99043829","30800","-"
"chr12","99482137","99503789","21653","+"
"chr12","100036528","100048892","12365","+"
"chr12","100578662","100588727","10066","+"
"chr12","100553828","100572121","18294","-"
"chr12","100641042","100665857","24816","-"
"chr12","100588865","100623202","34338","+"
"chr12","100545175","100572121","26947","-"
"chr12","100589555","100623202","33648","+"
"chr12","100589555","100623202","33648","+"
"chr12","100962489","101023685","61197","+"
"chr12","101781903","101806572","24670","-"
"chr12","101866335","101885775","19441","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","101983709","102084658","100950","+"
"chr12","102117426","102138250","20825","-"
"chr12","102117426","102138250","20825","-"
"chr12","102134275","102229645","95371","-"
"chr12","102117426","102138250","20825","-"
"chr12","102266105","102322401","56297","+"
"chr12","102401717","102460899","59183","-"
"chr12","102585237","102596614","11378","-"
"chr12","102508956","102596298","87343","+"
"chr12","102806454","102879378","72925","-"
"chr12","102784645","102879378","94734","-"
"chr12","102784645","102877429","92785","-"
"chr12","102784645","102879378","94734","-"
"chr12","103198061","103223177","25117","-"
"chr12","103346452","103359294","12843","+"
"chr12","103936572","103958593","22022","+"
"chr12","104232527","104328989","96463","-"
"chr12","104319203","104329333","10131","+"
"chr12","104338981","104355993","17013","-"
"chr12","104377765","104448915","71151","-"
"chr12","104354593","104387656","33064","+"
"chr12","104505858","104537040","31183","-"
"chr12","104692510","104703982","11473","+"
"chr12","104980411","104990494","10084","+"
"chr12","105408562","105483341","74780","-"
"chr12","105408562","105483341","74780","-"
"chr12","105562075","105635008","72934","-"
"chr12","105562075","105635008","72934","-"
"chr12","105562075","105632183","70109","-"
"chr12","105719414","105770296","50883","+"
"chr12","106092981","106142841","49861","+"
"chr12","106092981","106142841","49861","+"
"chr12","106095552","106142841","47290","+"
"chr12","106095552","106142841","47290","+"
"chr12","106452125","106538811","86687","-"
"chr12","106626659","106646713","20055","-"
"chr12","106691569","106745792","54224","+"
"chr12","106691569","106728646","37078","+"
"chr12","107069536","107083478","13943","-"
"chr12","107344544","107372813","28270","+"
"chr12","107366069","107385944","19876","-"
"chr12","107366069","107385944","19876","-"
"chr12","108074590","108111257","36668","+"
"chr12","108163162","108175421","12260","+"
"chr12","108291927","108302548","10622","-"
"chr12","108676821","108738094","61274","-"
"chr12","108676821","108738094","61274","-"
"chr12","108676821","108719439","42619","-"
"chr12","108676821","108738094","61274","-"
"chr12","108904051","108918380","14330","+"
"chr12","108951294","108968160","16867","+"
"chr12","108978622","108996894","18273","-"
"chr12","109010680","109030854","20175","-"
"chr12","109010680","109032670","21991","-"
"chr12","108951294","108968160","16867","+"
"chr12","109268857","109299710","30854","+"
"chr12","109180695","109226327","45633","-"
"chr12","109180695","109256359","75665","-"
"chr12","109520993","109536293","15301","-"
"chr12","109520993","109536293","15301","-"
"chr12","109530923","109553798","22876","+"
"chr12","109520993","109536293","15301","-"
"chr12","109520993","109536293","15301","-"
"chr12","109485380","109530831","45452","+"
"chr12","109530399","109553798","23400","+"
"chr12","109484846","109496770","11925","-"
"chr12","109520993","109536293","15301","-"
"chr12","109572202","109711030","138829","+"
"chr12","109710783","109752025","41243","-"
"chr12","109910428","109933527","23100","+"
"chr12","109910428","109933527","23100","+"
"chr12","109910428","109933527","23100","+"
"chr12","109881460","109920155","38696","-"
"chr12","110006500","110040071","33572","+"
"chr12","109986521","110016358","29838","-"
"chr12","110006500","110040071","33572","+"
"chr12","109986521","110016358","29838","-"
"chr12","110147187","110213312","66126","+"
"chr12","110167014","110216292","49279","-"
"chr12","110167014","110216292","49279","-"
"chr12","110333079","110360874","27796","+"
"chr12","110333323","110360874","27552","+"
"chr12","110283748","110323293","39546","-"
"chr12","110266153","110276241","10089","+"
"chr12","110362607","110439194","76588","-"
"chr12","110362607","110439194","76588","-"
"chr12","110362607","110439194","76588","-"
"chr12","110380867","110439194","58328","-"
"chr12","110432235","110482235","50001","+"
"chr12","110362607","110439194","76588","-"
"chr12","110362607","110439194","76588","-"
"chr12","110557140","110611250","54111","+"
"chr12","110805705","110846535","40831","-"
"chr12","110808272","110846535","38264","-"
"chr12","110924328","110944945","20618","-"
"chr12","110924328","110944945","20618","-"
"chr12","110901232","110933192","31961","+"
"chr12","110924328","110944945","20618","-"
"chr12","110885291","110911089","25799","-"
"chr12","110885291","110911526","26236","-"
"chr12","110885291","110911089","25799","-"
"chr12","110935005","110974891","39887","+"
"chr12","110935005","110974891","39887","+"
"chr12","110935148","110974891","39744","+"
"chr12","110935005","110974891","39887","+"
"chr12","110935005","110974891","39887","+"
"chr12","110935005","110974891","39887","+"
"chr12","110935005","110974891","39887","+"
"chr12","110924328","110944945","20618","-"
"chr12","110924328","110944945","20618","-"
"chr12","110924328","110944945","20618","-"
"chr12","110924328","110944945","20618","-"
"chr12","110924328","110944945","20618","-"
"chr12","111046832","111091935","45104","+"
"chr12","111046832","111091935","45104","+"
"chr12","111046912","111091935","45024","+"
"chr12","111081491","111132617","51127","-"
"chr12","111046832","111091935","45104","+"
"chr12","111081491","111132617","51127","-"
"chr12","111081491","111131962","50472","-"
"chr12","111046832","111091935","45104","+"
"chr12","111152613","111185783","33171","-"
"chr12","111152613","111185783","33171","-"
"chr12","111279764","111350339","70576","+"
"chr12","111343624","111363404","19781","-"
"chr12","111279764","111350339","70576","+"
"chr12","111369406","111380250","10845","+"
"chr12","111279764","111350339","70576","+"
"chr12","111736946","111747013","10068","+"
"chr12","111838752","111894427","55676","+"
"chr12","111867666","111894427","26762","+"
"chr12","112074950","112128790","53841","-"
"chr12","112118857","112199911","81055","+"
"chr12","112118857","112199911","81055","+"
"chr12","112272573","112285706","13134","-"
"chr12","112199691","112252789","53099","+"
"chr12","112199691","112252789","53099","+"
"chr12","112232638","112242709","10072","+"
"chr12","112364087","112456023","91937","-"
"chr12","112364087","112456023","91937","-"
"chr12","112364087","112456023","91937","-"
"chr12","112331867","112344706","12840","+"
"chr12","112459493","112551635","92143","-"
"chr12","112596062","112606125","10064","-"
"chr12","112837994","112852443","14450","-"
"chr12","112837994","112852443","14450","-"
"chr12","112851536","112952717","101182","+"
"chr12","112851536","112929727","78192","+"
"chr12","113339739","113362712","22974","+"
"chr12","113339739","113360831","21093","+"
"chr12","113339739","113362712","22974","+"
"chr12","113411274","113453503","42230","+"
"chr12","113411274","113431610","20337","+"
"chr12","113411274","113454528","43255","+"
"chr12","113531624","113579044","47421","-"
"chr12","113582663","113602081","19419","+"
"chr12","113589978","113628284","38307","-"
"chr12","113618331","113635173","16843","+"
"chr12","113531624","113579044","47421","-"
"chr12","113618331","113635173","16843","+"
"chr12","113531624","113578559","46936","-"
"chr12","113589978","113628284","38307","-"
"chr12","113591918","113601982","10065","-"
"chr12","113654260","113741389","87130","+"
"chr12","113654260","113741389","87130","+"
"chr12","113724328","113734413","10086","+"
"chr12","113791371","113832458","41088","+"
"chr12","113791371","113832458","41088","+"
"chr12","113825251","113846692","21442","-"
"chr12","113855216","113881081","25866","+"
"chr12","114177382","114216488","39107","-"
"chr12","114177382","114216488","39107","-"
"chr12","114841000","114855637","14638","+"
"chr12","115103059","115126969","23911","-"
"chr12","115103059","115126969","23911","-"
"chr12","116581365","116591459","10095","-"
"chr12","116861057","116871123","10067","-"
"chr12","116992186","117019425","27240","+"
"chr12","116966240","116979318","13079","+"
"chr12","116966227","116978326","12100","+"
"chr12","117148596","117180843","32248","-"
"chr12","117410245","117430142","19898","-"
"chr12","117471728","117542251","70524","-"
"chr12","117471728","117542251","70524","-"
"chr12","117471728","117542251","70524","-"
"chr12","117576585","117633300","56716","-"
"chr12","117576585","117633300","56716","-"
"chr12","118449506","118475042","25537","+"
"chr12","118449506","118475042","25537","+"
"chr12","118449506","118475042","25537","+"
"chr12","118449506","118475042","25537","+"
"chr12","118568870","118588390","19521","+"
"chr12","118496398","118546810","50413","-"
"chr12","118809358","118860840","51483","+"
"chr12","119611595","119637551","25957","+"
"chr12","119716630","119746185","29556","-"
"chr12","120100761","120124429","23669","+"
"chr12","120146439","120156529","10091","-"
"chr12","120527899","120559643","31745","-"
"chr12","120527899","120559643","31745","-"
"chr12","120629503","120644014","14512","-"
"chr12","120643242","120692964","49723","-"
"chr12","120629503","120644014","14512","-"
"chr12","120643242","120708574","65333","-"
"chr12","120634094","120655631","21538","+"
"chr12","120643242","120708574","65333","-"
"chr12","120588238","120598303","10066","-"
"chr12","120643242","120708574","65333","-"
"chr12","120774133","120811983","37851","-"
"chr12","120754914","120770592","15679","-"
"chr12","120735124","120756045","20922","+"
"chr12","120879241","120906556","27316","+"
"chr12","120894471","120912558","18088","-"
"chr12","120923141","120938749","15609","-"
"chr12","120902660","120941298","38639","+"
"chr12","120876764","120889215","12452","-"
"chr12","120870893","120883545","12653","+"
"chr12","120928859","120941298","12440","+"
"chr12","120936082","120971964","35883","-"
"chr12","120879241","120906556","27316","+"
"chr12","120928859","120941298","12440","+"
"chr12","121011848","121024201","12354","-"
"chr12","121011848","121024197","12350","-"
"chr12","121083310","121110127","26818","+"
"chr12","121083310","121110127","26818","+"
"chr12","121073422","121110127","36706","+"
"chr12","121143238","121166443","23206","+"
"chr12","121158571","121182811","24241","+"
"chr12","121119949","121144667","24719","+"
"chr12","121155996","121166069","10074","+"
"chr12","121411549","121445314","33766","+"
"chr12","121453095","121482045","28951","-"
"chr12","121402641","121415095","12455","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121453095","121482045","28951","-"
"chr12","121453095","121482045","28951","-"
"chr12","121435225","121459305","24081","-"
"chr12","121435225","121459305","24081","-"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565622","121629354","63733","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121565631","121629354","63724","+"
"chr12","121642664","121676909","34246","+"
"chr12","121642664","121676909","34246","+"
"chr12","121642664","121676909","34246","+"
"chr12","121642664","121676909","34246","+"
"chr12","121642664","121676909","34246","+"
"chr12","121642664","121676909","34246","+"
"chr12","121670495","121741111","70617","-"
"chr12","121676391","121741111","64721","-"
"chr12","121676391","121741111","64721","-"
"chr12","121670495","121741111","70617","-"
"chr12","121670495","121717388","46894","-"
"chr12","121670495","121739556","69062","-"
"chr12","121670495","121741111","70617","-"
"chr12","121670495","121741111","70617","-"
"chr12","121670495","121739556","69062","-"
"chr12","121832886","121867155","34270","+"
"chr12","121877076","121887155","10080","-"
"chr12","121832886","121867155","34270","+"
"chr12","121832921","121867155","34235","+"
"chr12","122084293","122112560","28268","-"
"chr12","122059455","122084946","25492","+"
"chr12","122210660","122236594","25935","-"
"chr12","122228173","122246390","18218","-"
"chr12","122237638","122275562","37925","+"
"chr12","122321637","122360771","39135","+"
"chr12","122321637","122360771","39135","+"
"chr12","122351463","122414974","63512","+"
"chr12","122321637","122360771","39135","+"
"chr12","122454861","122504950","50090","+"
"chr12","122454861","122504950","50090","+"
"chr12","122651577","122663746","12170","-"
"chr12","122687209","122716115","28907","-"
"chr12","122711094","122756068","44975","-"
"chr12","122687209","122717081","29873","-"
"chr12","122683228","122697084","13857","+"
"chr12","122687209","122716115","28907","-"
"chr12","122687209","122716115","28907","-"
"chr12","122705989","122718339","12351","+"
"chr12","122687209","122715397","28189","-"
"chr12","122687209","122716115","28907","-"
"chr12","122875089","122889491","14403","+"
"chr12","122984190","123016560","32371","-"
"chr12","122984190","123016560","32371","-"
"chr12","122984190","123016560","32371","-"
"chr12","122951146","122990620","39475","-"
"chr12","122984190","123016560","32371","-"
"chr12","123194303","123206439","12137","-"
"chr12","123180840","123192904","12065","-"
"chr12","123232371","123260953","28583","+"
"chr12","123254056","123316927","62872","+"
"chr12","123207153","123220129","12977","-"
"chr12","123254056","123316927","62872","+"
"chr12","123344875","123385712","40838","-"
"chr12","123459607","123472460","12854","+"
"chr12","123408539","123456056","47518","-"
"chr12","123459607","123472460","12854","+"
"chr12","123404072","123456056","51985","-"
"chr12","123400498","123456056","55559","-"
"chr12","123408539","123456056","47518","-"
"chr12","123408539","123456056","47518","-"
"chr12","123454354","123469588","15235","+"
"chr12","123459607","123472460","12854","+"
"chr12","123459607","123472460","12854","+"
"chr12","123459607","123472460","12854","+"
"chr12","123459607","123472460","12854","+"
"chr12","123459607","123472460","12854","+"
"chr12","123459607","123472460","12854","+"
"chr12","123490214","123500275","10062","-"
"chr12","123560931","123574291","13361","+"
"chr12","123635943","123722785","86843","-"
"chr12","123635943","123722785","86843","-"
"chr12","123740517","123757801","17285","-"
"chr12","123740517","123759781","19265","-"
"chr12","123768656","123839988","71333","-"
"chr12","123740517","123761863","21347","-"
"chr12","123740517","123761687","21171","-"
"chr12","123768656","123839988","71333","-"
"chr12","123740517","123760649","20133","-"
"chr12","123844311","123854390","10080","-"
"chr12","123937651","123955941","18291","+"
"chr12","123937651","123961909","24259","+"
"chr12","123894936","123926264","31329","-"
"chr12","123863704","123898900","35197","+"
"chr12","123939251","123955941","16691","+"
"chr12","124081672","124110482","28811","+"
"chr12","124100570","124123323","22754","-"
"chr12","124064076","124087688","23613","+"
"chr12","124015956","124026081","10126","+"
"chr12","124060632","124073874","13243","-"
"chr12","124150660","124197950","47291","+"
"chr12","124150660","124197950","47291","+"
"chr12","124191865","124251301","59437","+"
"chr12","124452762","124504986","52225","+"
"chr12","124452762","124504986","52225","+"
"chr12","124415955","124462163","46209","-"
"chr12","124816727","124826788","10062","-"
"chr12","125395093","125405205","10113","+"
"chr12","125391191","125404587","13397","-"
"chr12","125473194","125515349","42156","+"
"chr12","125504989","125516969","11981","-"
"chr12","126101998","126151923","49926","+"
"chr12","126438234","126472920","34687","-"
"chr12","126575538","126593478","17941","+"
"chr12","126922027","126962331","40305","+"
"chr12","127216553","127235800","19248","+"
"chr12","127210247","127261808","51562","-"
"chr12","127143225","127179864","36640","-"
"chr12","127349040","127364236","15197","-"
"chr12","127803700","127829617","25918","-"
"chr12","128394955","128441097","46143","+"
"chr12","128361162","128388184","27023","+"
"chr12","128597762","128611497","13736","+"
"chr12","128773637","128783723","10087","+"
"chr12","129272739","129313541","40803","-"
"chr12","129589235","129602843","13609","+"
"chr12","129589235","129602843","13609","+"
"chr12","129688146","129702205","14060","+"
"chr12","130513357","130531887","18531","-"
"chr12","130642004","130655285","13282","+"
"chr12","130631138","130651223","20086","-"
"chr12","130817433","130860925","43493","+"
"chr12","130817433","130861877","44445","+"
"chr12","131269145","131328819","59675","-"
"chr12","131269145","131328819","59675","-"
"chr12","131351617","131365826","14210","+"
"chr12","131644556","131702476","57921","+"
"chr12","131827015","131857100","30086","+"
"chr12","132307941","132341316","33376","+"
"chr12","132408813","132433406","24594","+"
"chr12","132408745","132433406","24662","+"
"chr12","132408798","132433406","24609","+"
"chr12","132510769","132520905","10137","+"
"chr12","132623993","132641986","17994","+"
"chr12","132563828","132615885","52058","+"
"chr12","132616140","132633880","17741","-"
"chr12","132675917","132695573","19657","-"
"chr12","132846977","132862486","15510","+"
"chr12","133062157","133166773","104617","+"
"chr12","133153583","133163647","10065","+"
"chr12","133195348","133269110","73763","-"
"chr12","133174736","133192037","17302","-"
"chr12","133282393","133304323","21931","+"
"chr12","133282393","133304323","21931","+"
"chr12","133190366","133203972","13607","+"
"chr12","133190366","133203972","13607","+"
"chr12","133259192","133286577","27386","+"
"chr12","133190366","133203972","13607","+"
"chr12","133282393","133300752","18360","+"
"chr12","133190366","133203972","13607","+"
"chr12","133190366","133203972","13607","+"
"chr12","133190366","133203972","13607","+"
"chr12","133190366","133203972","13607","+"
"chr12","133190366","133203972","13607","+"
"chr12","133297253","133343474","46222","-"
"chr12","133355454","133410426","54973","-"
"chr12","133340495","133410288","69794","-"
"chr12","133459428","133470157","10730","+"
"chr12","133493019","133537892","44874","-"
"chr12","133493019","133537868","44850","-"
"chr12","133652037","133689258","37222","+"
"chr12","133609168","133644890","35723","+"
"chr12","133557934","133594154","36221","+"
"chr12","133557934","133594154","36221","+"
"chr12","133557934","133594154","36221","+"
"chr12","133604245","133618808","14564","-"
