"seqnames","start","end","width","strand"
"chr8","110374706","110543500","168795","+"
"chr8","110586405","110704020","117616","-"
"chr8","110586405","110657051","70647","-"
"chr8","110586405","110661132","74728","-"
"chr8","110586405","110657822","71418","-"
"chr8","110586405","110661132","74728","-"
"chr8","110586405","110661132","74728","-"
"chr8","110586405","110693234","106830","-"
"chr8","110586405","110693234","106830","-"
"chr8","110586405","110704020","117616","-"
"chr8","110586405","110661132","74728","-"
"chr8","110586405","110655419","69015","-"
"chr8","110586405","110657051","70647","-"
"chr8","110586405","110657051","70647","-"
"chr8","116420724","116681255","260532","-"
"chr8","116962736","117337297","374562","-"
"chr8","116420724","116681255","260532","-"
"chr8","116420724","116680239","259516","-"
"chr8","117963190","118188953","225764","+"
"chr8","117657055","117768062","111008","-"
"chr8","117963190","118188953","225764","+"
"chr8","117962512","118188953","226442","+"
"chr8","118811602","119124058","312457","-"
"chr8","119633240","119738306","105067","+"
"chr8","120846181","120868170","21990","-"
"chr8","120885895","121063157","177263","+"
"chr8","121137347","121384273","246927","+"
"chr8","121457638","121535875","78238","+"
"chr8","120885895","121063157","177263","+"
"chr8","124510127","124553493","43367","-"
"chr8","124238429","124286727","48299","-"
"chr8","124510127","124553493","43367","-"
"chr8","123793901","123986755","192855","+"
"chr8","124084920","124164392","79473","+"
"chr8","124510127","124544383","34257","-"
"chr8","124084920","124164392","79473","+"
"chr8","124332091","124408705","76615","-"
"chr8","124996378","125053023","56646","-"
"chr8","125563011","125740748","177738","-"
"chr8","125563011","125740748","177738","-"
"chr8","124864227","125132302","268076","+"
"chr8","125563011","125740748","177738","-"
"chr8","125058312","125183763","125452","-"
"chr8","126104083","126379367","275285","+"
"chr8","126036503","126104061","67559","-"
"chr8","125954250","125963337","9088","+"
"chr8","130851839","130952118","100280","-"
"chr8","130851839","131028897","177059","-"
"chr8","130851839","131028897","177059","-"
"chr8","130851839","130952118","100280","-"
"chr8","130851839","130952118","100280","-"
"chr8","131792547","132052835","260289","-"
"chr8","133036467","133071627","35161","-"
"chr8","133787604","133825439","37836","+"
"chr8","133787604","133861052","73449","+"
"chr8","133879205","134147143","267939","+"
"chr8","133787604","133861052","73449","+"
"chr8","134048973","134115310","66338","-"
"chr8","134048973","134115310","66338","-"
"chr8","134048973","134115310","66338","-"
"chr8","134048973","134115310","66338","-"
"chr8","134467091","134584183","117093","-"
"chr8","134467091","134584183","117093","-"
"chr8","135490031","135725292","235262","-"
"chr8","135490031","135725292","235262","-"
"chr8","135490031","135725292","235262","-"
"chr8","135490031","135708801","218771","-"
"chr8","135490031","135708801","218771","-"
"chr8","135490031","135708801","218771","-"
"chr8","135490031","135725292","235262","-"
"chr8","136469716","136659848","190133","+"
"chr8","139600478","139926236","325759","-"
"chr8","140742586","141467861","725276","-"
"chr8","140742586","141468678","726093","-"
"chr8","140629365","140715299","85935","-"
"chr8","140613081","140715299","102219","-"
"chr8","141668481","142011412","342932","-"
"chr8","141668481","142011412","342932","-"
"chr8","141668481","142011412","342932","-"
"chr8","142443929","142517330","73402","-"
"chr8","142443929","142517330","73402","-"
"chr8","142443929","142517330","73402","-"
"chr8","143293441","143484543","191103","-"
"chr8","144519825","144623620","103796","-"
"chr8","143916217","143928262","12046","+"
"chr8","143783670","143808391","24722","-"
"chr8","144391497","144442147","50651","-"
"chr8","144391497","144442147","50651","-"
"chr8","145486056","145515120","29065","-"
"chr8","145202919","145316843","113925","+"
"chr8","145086582","145102015","15434","+"
"chr8","145086582","145102015","15434","+"
"chr8","145202919","145268368","65450","+"
"chr8","145618446","145634733","16288","-"
"chr8","145202919","145268368","65450","+"
"chr8","145203548","145316843","113296","+"
"chr8","116086","117024","939","-"
"chr8","182460","197340","14881","+"
"chr8","158345","182318","23974","-"
"chr8","182137","197340","15204","+"
"chr8","182200","197340","15141","+"
"chr8","182550","197340","14791","+"
"chr8","182200","197340","15141","+"
"chr8","182137","197340","15204","+"
"chr8","182397","197340","14944","+"
"chr8","325931","333174","7244","-"
"chr8","439790","494845","55056","-"
"chr8","439790","495781","55992","-"
"chr8","1244294","1250827","6534","-"
"chr8","1244294","1250823","6530","-"
"chr8","1513676","1569830","56155","-"
"chr8","1765397","1765473","77","+"
"chr8","1711870","1734736","22867","+"
"chr8","1922044","1955109","33066","+"
"chr8","1993158","2093380","100223","+"
"chr8","2024669","2024720","52","+"
"chr8","6261077","6264069","2993","-"
"chr8","6357175","6420784","63610","-"
"chr8","6357175","6420784","63610","-"
"chr8","6357175","6420784","63610","-"
"chr8","6479645","6479741","97","-"
"chr8","6602689","6602761","73","-"
"chr8","6602685","6602765","81","+"
"chr8","6565878","6619021","53144","+"
"chr8","6793345","6795786","2442","-"
"chr8","6782216","6783598","1383","-"
"chr8","6693076","6699975","6900","+"
"chr8","6728097","6735529","7433","-"
"chr8","6808248","6809121","874","-"
"chr8","6912829","6914259","1431","-"
"chr8","6844700","6847243","2544","-"
"chr8","6863803","6866346","2544","-"
"chr8","6844700","6847243","2544","-"
"chr8","6863803","6866346","2544","-"
"chr8","6835171","6837614","2444","-"
"chr8","6816811","6817683","873","-"
"chr8","6854288","6856724","2437","-"
"chr8","6873391","6875823","2433","-"
"chr8","6873391","6875816","2426","-"
"chr8","6825663","6826635","973","-"
"chr8","6873391","6875823","2433","-"
"chr8","6854288","6856724","2437","-"
"chr8","6835171","6837614","2444","-"
"chr8","6886123","6887011","889","-"
"chr8","7170368","7177473","7106","+"
"chr8","7125763","7128636","2874","-"
"chr8","7189909","7191501","1593","+"
"chr8","7194637","7196229","1593","+"
"chr8","7118141","7121014","2874","-"
"chr8","7141007","7143880","2874","-"
"chr8","7305276","7321192","15917","-"
"chr8","7318787","7321192","2406","-"
"chr8","7305276","7321192","15917","-"
"chr8","7308086","7309887","1802","-"
"chr8","7327830","7332604","4775","-"
"chr8","7308086","7321192","13107","-"
"chr8","7215498","7220490","4993","-"
"chr8","7308086","7309887","1802","-"
"chr8","7308086","7321192","13107","-"
"chr8","7327830","7332604","4775","-"
"chr8","7272385","7274354","1970","-"
"chr8","7286416","7287870","1455","-"
"chr8","7286416","7287870","1455","-"
"chr8","7353368","7366833","13466","+"
"chr8","7397149","7399972","2824","+"
"chr8","7397150","7399972","2823","+"
"chr8","7421310","7431920","10611","-"
"chr8","7413660","7416626","2967","-"
"chr8","7353368","7366833","13466","+"
"chr8","7345191","7347115","1925","+"
"chr8","7345191","7347115","1925","+"
"chr8","7682694","7686575","3882","+"
"chr8","7705402","7707807","2406","+"
"chr8","7693993","7698764","4772","+"
"chr8","7636113","7638936","2824","-"
"chr8","7636113","7638935","2823","-"
"chr8","7705402","7721319","15918","+"
"chr8","7682694","7686575","3882","+"
"chr8","7669242","7673238","3997","-"
"chr8","7627106","7628835","1730","+"
"chr8","7693993","7698764","4772","+"
"chr8","7669242","7673238","3997","-"
"chr8","7679488","7681412","1925","-"
"chr8","7679488","7681412","1925","-"
"chr8","7847937","7855043","7107","-"
"chr8","7783859","7809935","26077","+"
"chr8","7829183","7830775","1593","-"
"chr8","7833915","7835507","1593","-"
"chr8","7738726","7740180","1455","+"
"chr8","7752087","7754238","2152","+"
"chr8","7738726","7740180","1455","+"
"chr8","7946463","7946611","149","-"
"chr8","8086092","8102387","16296","+"
"chr8","8086092","8097552","11461","+"
"chr8","8086092","8096448","10357","+"
"chr8","8175258","8239344","64087","-"
"chr8","8559666","8561617","1952","+"
"chr8","8905955","8906028","74","+"
"chr8","8860314","8890849","30536","+"
"chr8","8993764","9008220","14457","-"
"chr8","8993764","9009152","15389","-"
"chr8","9182561","9192590","10030","+"
"chr8","9599182","9599278","97","+"
"chr8","9757574","9760839","3266","-"
"chr8","9760898","9760982","85","-"
"chr8","10383056","10396333","13278","+"
"chr8","10383056","10411676","28621","+"
"chr8","10581278","10588084","6807","-"
"chr8","10530147","10558103","27957","+"
"chr8","10682883","10682953","71","-"
"chr8","10622471","10697409","74939","-"
"chr8","10622471","10697409","74939","-"
"chr8","10892716","10892812","97","-"
"chr8","11188495","11189695","1201","+"
"chr8","11197146","11225961","28816","+"
"chr8","11142000","11185654","43655","+"
"chr8","11278973","11324276","45304","-"
"chr8","11434044","11438850","4807","+"
"chr8","11627172","11644854","17683","+"
"chr8","11627172","11644854","17683","+"
"chr8","11627172","11644854","17683","+"
"chr8","11627172","11644854","17683","+"
"chr8","11561717","11617509","55793","+"
"chr8","11618765","11620732","1968","+"
"chr8","11700034","11725646","25613","-"
"chr8","11700034","11725646","25613","-"
"chr8","11700034","11725646","25613","-"
"chr8","11700034","11725646","25613","-"
"chr8","11700034","11725646","25613","-"
"chr8","11666653","11696818","30166","+"
"chr8","11665452","11696818","31367","+"
"chr8","11665926","11696818","30893","+"
"chr8","11851489","11853760","2272","-"
"chr8","11831446","11832108","663","-"
"chr8","11839830","11842099","2270","+"
"chr8","11985367","11986806","1440","-"
"chr8","11994677","11996269","1593","-"
"chr8","11946847","11973025","26179","+"
"chr8","12039613","12051624","12012","-"
"chr8","11973291","12008698","35408","+"
"chr8","11989926","11991518","1593","-"
"chr8","12039613","12051624","12012","-"
"chr8","12030963","12034776","3814","-"
"chr8","12168471","12175825","7355","-"
"chr8","12168471","12175825","7355","-"
"chr8","12250793","12257874","7082","-"
"chr8","12219528","12268510","48983","+"
"chr8","12283124","12293852","10729","-"
"chr8","12236776","12237298","523","-"
"chr8","12272030","12275541","3512","-"
"chr8","12651752","12675800","24049","+"
"chr8","12623571","12668910","45340","-"
"chr8","12584746","12584808","63","+"
"chr8","12584741","12584813","73","-"
"chr8","12940872","12973753","32882","-"
"chr8","12869773","12887284","17512","+"
"chr8","13424352","13425797","1446","+"
"chr8","14710947","14711019","73","-"
"chr8","15996826","16050300","53475","-"
"chr8","16850334","16859674","9341","-"
"chr8","17086740","17104387","17648","-"
"chr8","17104401","17155533","51133","+"
"chr8","17089022","17104387","15366","-"
"chr8","17104401","17155533","51133","+"
"chr8","17354597","17428077","73481","+"
"chr8","17396286","17428077","31792","+"
"chr8","17396286","17428077","31792","+"
"chr8","17433942","17500642","66701","+"
"chr8","17501303","17555246","53944","-"
"chr8","17721900","17753047","31148","-"
"chr8","17721900","17752913","31014","-"
"chr8","17721900","17752913","31014","-"
"chr8","17721900","17753047","31148","-"
"chr8","17913925","17942507","28583","-"
"chr8","17913925","17942507","28583","-"
"chr8","17913925","17941879","27955","-"
"chr8","18027971","18081198","53228","+"
"chr8","18079177","18081198","2022","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18067618","18081198","13581","+"
"chr8","18248755","18258723","9969","+"
"chr8","19041186","19103032","61847","-"
"chr8","19171487","19253729","82243","+"
"chr8","19171081","19253729","82649","+"
"chr8","19171081","19253729","82649","+"
"chr8","19674918","19709586","34669","+"
"chr8","19796582","19824770","28189","+"
"chr8","20002366","20040717","38352","-"
"chr8","20002366","20040717","38352","-"
"chr8","20002366","20040717","38352","-"
"chr8","20002366","20040717","38352","-"
"chr8","20103676","20112803","9128","-"
"chr8","20054704","20079207","24504","+"
"chr8","20133284","20147969","14686","+"
"chr8","21155750","21166960","11211","+"
"chr8","21766384","21771205","4822","-"
"chr8","21777180","21864096","86917","+"
"chr8","22004343","22014344","10002","-"
"chr8","21916686","21940036","23351","+"
"chr8","21912328","21940036","27709","+"
"chr8","21971932","21988565","16634","-"
"chr8","21900428","21906319","5892","+"
"chr8","21911081","21940036","28956","+"
"chr8","21971932","21988565","16634","-"
"chr8","21912328","21940036","27709","+"
"chr8","21995533","21999448","3916","-"
"chr8","21916686","21940036","23351","+"
"chr8","21915376","21940036","24661","+"
"chr8","21964383","21966932","2550","-"
"chr8","21946714","21961891","15178","+"
"chr8","22077216","22089851","12636","-"
"chr8","22102619","22108680","6062","+"
"chr8","22102475","22102556","82","-"
"chr8","22022653","22069840","47188","+"
"chr8","22022653","22058996","36344","+"
"chr8","22077216","22089851","12636","-"
"chr8","22022653","22058996","36344","+"
"chr8","22022653","22069840","47188","+"
"chr8","22225050","22280249","55200","+"
"chr8","22224762","22280249","55488","+"
"chr8","22224762","22280249","55488","+"
"chr8","22298483","22398657","100175","+"
"chr8","22298483","22398657","100175","+"
"chr8","22298483","22398657","100175","+"
"chr8","22457114","22461662","4549","+"
"chr8","22457114","22461662","4549","+"
"chr8","22437987","22451810","13824","+"
"chr8","22497884","22499722","1839","-"
"chr8","22462539","22477983","15445","+"
"chr8","22436254","22451810","15557","+"
"chr8","22437987","22455538","17552","+"
"chr8","22477947","22526661","48715","-"
"chr8","22462145","22477983","15839","+"
"chr8","22457114","22461662","4549","+"
"chr8","22423179","22433008","9830","+"
"chr8","22545174","22549902","4729","-"
"chr8","22545174","22550093","4920","-"
"chr8","22545174","22550815","5642","-"
"chr8","22877648","22926700","49053","-"
"chr8","22844930","22877710","32781","+"
"chr8","22877648","22926700","49053","-"
"chr8","22857092","22877710","20619","+"
"chr8","22853361","22877710","24350","+"
"chr8","22877648","22926700","49053","-"
"chr8","22960327","22974950","14624","+"
"chr8","22993101","23021543","28443","-"
"chr8","22941868","22961070","19203","+"
"chr8","23101150","23119512","18363","+"
"chr8","23145612","23153792","8181","+"
"chr8","23082734","23088439","5706","+"
"chr8","23286665","23315244","28580","-"
"chr8","23286665","23315244","28580","-"
"chr8","23386363","23430063","43701","+"
"chr8","23559964","23564111","4148","-"
"chr8","23536206","23540450","4245","-"
"chr8","23536206","23540402","4197","-"
"chr8","23536206","23540434","4229","-"
"chr8","23699434","23712320","12887","-"
"chr8","24151580","24193612","42033","+"
"chr8","24151580","24212726","61147","+"
"chr8","24298509","24367077","68569","+"
"chr8","24808469","24814383","5915","-"
"chr8","24811310","24811381","72","-"
"chr8","25276774","25282556","5783","-"
"chr8","25276774","25282556","5783","-"
"chr8","25202918","25202990","73","+"
"chr8","25316513","25365425","48913","+"
"chr8","26240523","26270644","30122","+"
"chr8","26362196","26371483","9288","-"
"chr8","26627222","26722922","95701","-"
"chr8","26613913","26722922","109010","-"
"chr8","26623371","26722922","99552","-"
"chr8","27092840","27115956","23117","-"
"chr8","27092840","27115956","23117","-"
"chr8","27092840","27115956","23117","-"
"chr8","27092840","27115956","23117","-"
"chr8","27142404","27168834","26431","-"
"chr8","27317278","27336813","19536","-"
"chr8","27317278","27336813","19536","-"
"chr8","27290887","27290951","65","+"
"chr8","27454434","27468954","14521","-"
"chr8","27454434","27472328","17895","-"
"chr8","27454434","27469268","14835","-"
"chr8","27468118","27468268","151","-"
"chr8","27559190","27559284","95","-"
"chr8","27559194","27559276","83","+"
"chr8","27590833","27630170","39338","-"
"chr8","27743556","27743633","78","-"
"chr8","27667138","27695612","28475","-"
"chr8","27667138","27695612","28475","-"
"chr8","27950584","28048669","98086","+"
"chr8","27950584","28048669","98086","+"
"chr8","27950584","28048669","98086","+"
"chr8","27950584","28048669","98086","+"
"chr8","27947748","28048669","100922","+"
"chr8","27950584","28048669","98086","+"
"chr8","28196165","28200871","4707","+"
"chr8","28203102","28243977","40876","-"
"chr8","28351722","28431785","80064","+"
"chr8","28351722","28431785","80064","+"
"chr8","28362633","28362699","67","-"
"chr8","29190579","29208267","17689","-"
"chr8","29190579","29206322","15744","-"
"chr8","29578776","29605625","26850","-"
"chr8","29779029","29811123","32095","+"
"chr8","29814788","29814864","77","-"
"chr8","29952922","29995222","42301","+"
"chr8","29920528","29940724","20197","-"
"chr8","29952922","29965587","12666","+"
"chr8","29989187","30002200","13014","-"
"chr8","29920528","29940724","20197","-"
"chr8","30239635","30242917","3283","-"
"chr8","30436031","30515738","79708","-"
"chr8","30496117","30503469","7353","+"
"chr8","30601682","30624520","22839","+"
"chr8","30643126","30670352","27227","-"
"chr8","30601682","30624520","22839","+"
"chr8","30601682","30624520","22839","+"
"chr8","30689060","30706533","17474","-"
"chr8","30888357","30890317","1961","-"
"chr8","30853321","30891231","37911","-"
"chr8","32298262","32300241","1980","+"
"chr8","32579351","32622558","43208","+"
"chr8","33356027","33370703","14677","-"
"chr8","33342685","33358778","16094","+"
"chr8","33356027","33370703","14677","-"
"chr8","33356027","33370703","14677","-"
"chr8","33448854","33457439","8586","-"
"chr8","37553301","37556396","3096","+"
"chr8","37594097","37615319","21223","+"
"chr8","37604074","37605564","1491","-"
"chr8","37594197","37604071","9875","+"
"chr8","37594097","37604071","9975","+"
"chr8","37620101","37637286","17186","+"
"chr8","37701398","37707431","6034","-"
"chr8","37654401","37701504","47104","+"
"chr8","37791800","37797647","5848","-"
"chr8","37820514","37824184","3671","-"
"chr8","38000218","38008600","8383","-"
"chr8","37963011","37997598","34588","+"
"chr8","37888020","37917883","29864","+"
"chr8","37963311","37997598","34288","+"
"chr8","37963311","37997598","34288","+"
"chr8","37963011","37997598","34588","+"
"chr8","38122258","38126738","4481","-"
"chr8","38034106","38070819","36714","+"
"chr8","38089009","38096610","7602","+"
"chr8","38089471","38120287","30817","+"
"chr8","38034106","38070819","36714","+"
"chr8","38089009","38120287","31279","+"
"chr8","38020839","38034248","13410","-"
"chr8","38124498","38126738","2241","-"
"chr8","38020839","38034248","13410","-"
"chr8","38020839","38034248","13410","-"
"chr8","38120650","38126738","6089","-"
"chr8","38243959","38267042","23084","+"
"chr8","38244649","38267042","22394","+"
"chr8","38173935","38239790","65856","-"
"chr8","38243959","38267042","23084","+"
"chr8","38243959","38267042","23084","+"
"chr8","38243959","38251951","7993","+"
"chr8","38243959","38267042","23084","+"
"chr8","38368352","38386180","17829","-"
"chr8","38457693","38458775","1083","-"
"chr8","38846327","38854041","7715","-"
"chr8","38846327","38854041","7715","-"
"chr8","38831668","38846181","14514","+"
"chr8","38846327","38854041","7715","-"
"chr8","38846327","38854041","7715","-"
"chr8","39420631","39437653","17023","+"
"chr8","39601255","39695808","94554","-"
"chr8","39601255","39695808","94554","-"
"chr8","39601255","39695808","94554","-"
"chr8","39771328","39786309","14982","+"
"chr8","40010987","40012827","1841","+"
"chr8","41348081","41368499","20419","+"
"chr8","41348081","41368499","20419","+"
"chr8","41386725","41402565","15841","+"
"chr8","41348173","41368499","20327","+"
"chr8","41435707","41482520","46814","+"
"chr8","41510744","41522804","12061","-"
"chr8","41510744","41522804","12061","-"
"chr8","41510744","41522804","12061","-"
"chr8","41517959","41518026","68","-"
"chr8","41503829","41504878","1050","-"
"chr8","41517962","41518025","64","+"
"chr8","42032236","42065194","32959","-"
"chr8","42010464","42028701","18238","+"
"chr8","42032236","42065194","32959","-"
"chr8","42010464","42028701","18238","+"
"chr8","42128820","42190171","61352","+"
"chr8","42128820","42190171","61352","+"
"chr8","42128820","42190171","61352","+"
"chr8","42128820","42190171","61352","+"
"chr8","42128820","42190171","61352","+"
"chr8","42128820","42190171","61352","+"
"chr8","42249279","42263455","14177","+"
"chr8","42231586","42234674","3089","-"
"chr8","42249279","42263455","14177","+"
"chr8","42396718","42408140","11423","+"
"chr8","42396298","42408140","11843","+"
"chr8","42396939","42408140","11202","+"
"chr8","42396765","42408140","11376","+"
"chr8","42552562","42592209","39648","+"
"chr8","42607780","42623929","16150","-"
"chr8","42607780","42623929","16150","-"
"chr8","42691817","42698474","6658","-"
"chr8","42691817","42698474","6658","-"
"chr8","42751340","42751418","79","-"
"chr8","42911442","42940932","29491","+"
"chr8","42948649","42978323","29675","+"
"chr8","42911442","42940932","29491","+"
"chr8","42948649","42978323","29675","+"
"chr8","42995592","43057970","62379","+"
"chr8","43147585","43218328","70744","+"
"chr8","43147585","43218328","70744","+"
"chr8","47752508","47767407","14900","+"
"chr8","47752508","47765929","13422","+"
"chr8","48649476","48650726","1251","-"
"chr8","48920995","48974454","53460","+"
"chr8","49532963","49536455","3493","+"
"chr8","49635953","49647870","11918","-"
"chr8","49627474","49647870","20397","-"
"chr8","49635953","49647870","11918","-"
"chr8","49830239","49833999","3761","-"
"chr8","49966895","49988642","21748","+"
"chr8","49984900","49988642","3743","+"
"chr8","49984900","49988642","3743","+"
"chr8","49984900","49988642","3743","+"
"chr8","52730135","52811746","81612","-"
"chr8","52730135","52811746","81612","-"
"chr8","52730135","52811746","81612","-"
"chr8","53852468","53853454","987","+"
"chr8","54138276","54164194","25919","-"
"chr8","54138276","54164257","25982","-"
"chr8","54793432","54871864","78433","+"
"chr8","54793432","54826482","33051","+"
"chr8","54793432","54871864","78433","+"
"chr8","54958927","55014577","55651","-"
"chr8","54958927","55014114","55188","-"
"chr8","54958927","55014577","55651","-"
"chr8","54958927","55014577","55651","-"
"chr8","54958927","55014577","55651","-"
"chr8","54958927","55014577","55651","-"
"chr8","55370495","55373456","2962","+"
"chr8","55528627","55543394","14768","+"
"chr8","56361757","56367881","6125","-"
"chr8","56673332","56685966","12635","-"
"chr8","56651303","56685966","34664","-"
"chr8","56685791","56738005","52215","+"
"chr8","56651303","56685966","34664","-"
"chr8","56651303","56676539","25237","-"
"chr8","56986398","56986460","63","-"
"chr8","56985368","56987140","1773","-"
"chr8","56980739","56987140","6402","-"
"chr8","57073468","57123859","50392","-"
"chr8","57073468","57123859","50392","-"
"chr8","57073468","57123859","50392","-"
"chr8","57025501","57026541","1041","-"
"chr8","57124315","57131176","6862","+"
"chr8","57124315","57131176","6862","+"
"chr8","57124315","57131176","6862","+"
"chr8","57124315","57131176","6862","+"
"chr8","57124315","57131176","6862","+"
"chr8","57124315","57131176","6862","+"
"chr8","57212570","57233241","20672","-"
"chr8","57353513","57358593","5081","-"
"chr8","57353513","57359282","5770","-"
"chr8","57287277","57303269","15993","-"
"chr8","57430878","57472382","41505","-"
"chr8","57870488","57906430","35943","-"
"chr8","58131648","58145388","13741","+"
"chr8","58173785","58179170","5386","+"
"chr8","59168330","59184660","16331","-"
"chr8","59323823","59364060","40238","+"
"chr8","59465728","59495419","29692","+"
"chr8","59402737","59412720","9984","-"
"chr8","59465728","59495419","29692","+"
"chr8","59465728","59495419","29692","+"
"chr8","59465728","59495419","29692","+"
"chr8","59465728","59495419","29692","+"
"chr8","61101423","61193954","92532","-"
"chr8","61314730","61326377","11648","-"
"chr8","61878680","61880307","1628","-"
"chr8","62536269","62627199","90931","-"
"chr8","62587819","62627199","39381","-"
"chr8","62536269","62627199","90931","-"
"chr8","62536269","62602408","66140","-"
"chr8","62536269","62602408","66140","-"
"chr8","62536269","62602408","66140","-"
"chr8","62575377","62602408","27032","-"
"chr8","62575377","62602408","27032","-"
"chr8","62536269","62627199","90931","-"
"chr8","62536269","62602408","66140","-"
"chr8","62627347","62627418","72","+"
"chr8","63927639","63951610","23972","-"
"chr8","63890420","63897460","7041","+"
"chr8","64080284","64081001","718","-"
"chr8","63972048","63998612","26565","-"
"chr8","64681988","64698054","16067","+"
"chr8","65289884","65291391","1508","+"
"chr8","65291706","65291814","109","+"
"chr8","65285775","65291391","5617","+"
"chr8","65289890","65291391","1502","+"
"chr8","65285885","65300061","14177","+"
"chr8","65492795","65496191","3397","+"
"chr8","65486866","65489820","2955","-"
"chr8","66073380","66092575","19196","-"
"chr8","66514691","66546452","31762","-"
"chr8","66514691","66546452","31762","-"
"chr8","66626569","66701329","74761","-"
"chr8","67039278","67087718","48441","+"
"chr8","67088612","67090846","2235","-"
"chr8","67039278","67087718","48441","+"
"chr8","67039278","67087718","48441","+"
"chr8","67039278","67087718","48441","+"
"chr8","67331822","67341212","9391","-"
"chr8","67341263","67342968","1706","+"
"chr8","67405491","67430759","25269","+"
"chr8","67542488","67579452","36965","-"
"chr8","67579787","67593377","13591","+"
"chr8","67679632","67680240","609","-"
"chr8","67782984","67814014","31031","+"
"chr8","67834709","67834784","76","-"
"chr8","67782984","67834283","51300","+"
"chr8","67858736","67874825","16090","-"
"chr8","67834165","67837777","3613","-"
"chr8","67783737","67817599","33863","+"
"chr8","67955315","67974562","19248","-"
"chr8","67900367","67940786","40420","-"
"chr8","69215703","69243726","28024","-"
"chr8","70337106","70360479","23374","-"
"chr8","70963886","70983562","19677","-"
"chr8","71383369","71397922","14554","+"
"chr8","71485453","71520694","35242","-"
"chr8","71581600","71648177","66578","+"
"chr8","71581682","71648177","66496","+"
"chr8","71581600","71648177","66578","+"
"chr8","71581600","71648177","66578","+"
"chr8","72753777","72756731","2955","-"
"chr8","72933486","72987819","54334","-"
"chr8","72886128","72886418","291","+"
"chr8","73976778","74005507","28730","-"
"chr8","74153659","74171737","18079","-"
"chr8","74202874","74205869","2996","-"
"chr8","74206837","74237520","30684","+"
"chr8","74332309","74353753","21445","+"
"chr8","74903564","74941307","37744","+"
"chr8","74888377","74895018","6642","+"
"chr8","74857373","74884522","27150","-"
"chr8","74857373","74884522","27150","-"
"chr8","74857373","74884522","27150","-"
"chr8","74857373","74884522","27150","-"
"chr8","74903564","74941307","37744","+"
"chr8","74857373","74884522","27150","-"
"chr8","74857373","74884143","26771","-"
"chr8","74857373","74884143","26771","-"
"chr8","74857373","74884522","27150","-"
"chr8","74857373","74884522","27150","-"
"chr8","74888377","74895018","6642","+"
"chr8","74888377","74895018","6642","+"
"chr8","75146939","75233562","86624","-"
"chr8","75262618","75279335","16718","+"
"chr8","75262618","75279335","16718","+"
"chr8","75262618","75279335","16718","+"
"chr8","75460785","75460844","60","-"
"chr8","75460778","75460852","75","+"
"chr8","75617928","75617982","55","+"
"chr8","75896708","75946793","50086","+"
"chr8","75912389","75946793","34405","+"
"chr8","75912389","75946793","34405","+"
"chr8","76452203","76479061","26859","+"
"chr8","77892494","77912524","20031","-"
"chr8","77892494","77913280","20787","-"
"chr8","77892494","77913280","20787","-"
"chr8","77892494","77912524","20031","-"
"chr8","79578282","79631997","53716","+"
"chr8","79635083","79636609","1527","-"
"chr8","80523049","80578410","55362","+"
"chr8","80523049","80578410","55362","+"
"chr8","80676245","80680098","3854","-"
"chr8","80676245","80680098","3854","-"
"chr8","80676245","80678710","2466","-"
"chr8","80947103","80993066","45964","-"
"chr8","80947103","80993066","45964","-"
"chr8","80947103","80993066","45964","-"
"chr8","80947103","80993066","45964","-"
"chr8","80947103","80993066","45964","-"
"chr8","81153624","81153708","85","+"
"chr8","81398448","81438500","40053","+"
"chr8","81398448","81438500","40053","+"
"chr8","81397854","81438500","40647","+"
"chr8","82192718","82197012","4295","+"
"chr8","82370618","82373758","3141","-"
"chr8","82437281","82443550","6270","-"
"chr8","82352564","82359719","7156","-"
"chr8","82390732","82395473","4742","-"
"chr8","82644688","82671748","27061","+"
"chr8","82615149","82633539","18391","-"
"chr8","82613566","82633539","19974","-"
"chr8","82615149","82633539","18391","-"
"chr8","82613566","82633539","19974","-"
"chr8","82613566","82633539","19974","-"
"chr8","82613566","82633539","19974","-"
"chr8","82613566","82633539","19974","-"
"chr8","82605891","82607207","1317","-"
"chr8","82711818","82754521","42704","-"
"chr8","82711818","82754521","42704","-"
"chr8","82711818","82754521","42704","-"
"chr8","86019323","86058314","38992","+"
"chr8","86126288","86132643","6356","-"
"chr8","86126288","86132643","6356","-"
"chr8","86157716","86196302","38587","+"
"chr8","86126288","86132643","6356","-"
"chr8","86126288","86132643","6356","-"
"chr8","86351056","86361267","10212","+"
"chr8","86566828","86567905","1078","-"
"chr8","86573665","86574742","1078","-"
"chr8","86727073","86728150","1078","+"
"chr8","86748527","86749604","1078","+"
"chr8","86756684","86757761","1078","-"
"chr8","86775050","86776128","1079","-"
"chr8","86787245","86788322","1078","-"
"chr8","86802520","86803597","1078","-"
"chr8","86814713","86815790","1078","-"
"chr8","86839094","86840171","1078","-"
"chr8","87060691","87081851","21161","-"
"chr8","87226288","87242604","16317","-"
"chr8","87484578","87521009","36432","-"
"chr8","87484578","87521009","36432","-"
"chr8","87484578","87521009","36432","-"
"chr8","88882971","88886296","3326","-"
"chr8","90769975","90803292","33318","+"
"chr8","90914762","90940095","25334","+"
